geneName,AnovaP_genetic,FDR_genetic,Rank_genetic,AnovaP_OPP,FDR_OPP,Rank_OPP,Rank_genetic_GSEA,Rank_OPP_GSEA
CNP,0.689156881197384,0.758028326418693,0.120314565110066,0.00261465376384446,0.00767757170844547,2.11477611855969,0.161681903081028,2.58258581287982
BCS1L,6.89721597193385e-08,3.2524486326367e-06,5.48778955371752,0.0139736676886018,0.0308657722043031,1.5105228533195,7.16132617477217,1.85468958902805
CTNNBL1,8.09980367430057e-05,0.000535817128518725,-3.27098340737158,0.00204232853763909,0.006335285868114,2.19823378359926,-4.09152550756595,2.6898743941752
PSAT1,1.18091065875973e-05,0.000121640897515532,3.91492038411649,0.00144881542299029,0.00478901046570423,2.31975421386726,4.92778295748837,2.83898693949968
APBB1IP,0.978264517515962,0.983859554704055,0.00706689239213585,0.0140061756413713,0.0309242881428903,-1.50970028876183,0.00954369841804057,-1.85368043177925
SASH3,0.0253156005061625,0.0520072688256097,1.28393595270683,0.0256083739924015,0.0510776260461558,-1.29176929580591,1.59661176634471,-1.59161799625028
FMR1,0.000482011343647299,0.0021193655315202,-2.67379413312801,0.190567342702762,0.26821362034288,-0.571519171713507,-3.31694274096145,-0.719951521846522
ANP32A,1.39321690813651e-05,0.000137127024972798,3.86287694608619,0.110478572694398,0.171455272840944,0.765849154290576,4.8559812635665,0.956721945173009
MAT2B,0.0283297517389327,0.0568808296633258,1.24503407761626,2.52760220628347e-07,6.31754897034044e-06,5.19945138297098,1.54775723129968,6.59729127422263
ANKRD44,0.00892915402926494,0.0223624166853477,1.65048126445302,1.00439793332068e-06,1.63448882211463e-05,4.78661804511147,2.04918968532487,5.99809418957555
DOK3,0.00235440825948464,0.0076158958173386,2.11827900557217,9.70732235898293e-06,9.03512398194321e-05,4.04406588357849,2.62811822736006,5.0129005481648
LMAN2,0.000543364900086656,0.00232895673099676,2.63283858002002,0.854345348730392,0.892481296981495,0.0494008762833779,3.26490841926929,0.068366540633804
CUL5,8.67088855218578e-08,3.59422315792217e-06,5.44439496193894,0.00216186717505008,0.0066499086054802,-2.17718432348011,7.06193639577198,-2.665170992582
BLMH,0.617048160011297,0.695532355802207,-0.157682662049352,0.00490151632369735,0.0129198943096433,1.88874103904422,-0.209680938380193,2.30966954667698
SLC25A4,1.83950328611744e-06,2.91822434896409e-05,4.53488132321304,0.000509792617154078,0.00200638135694637,2.69758651624259,5.73529943200171,3.29260645829881
RAB14,0.873376699766564,0.906717074692009,0.0425282058486526,0.111583816192848,0.172961645124016,0.762050192580841,0.0587983985124442,0.952398789697881
TBC1D15,0.391223063712074,0.4845509752964,0.314660527951889,0.00354518758137652,0.00985519965834253,2.00633457284186,0.407575550235072,2.45036078067796
CPSF6,0.000236522971122028,0.00123227651980126,2.90929182662878,3.56453019601663e-05,0.000246590648822685,-3.60802339668477,3.62612667417742,-4.44799770191947
KCNAB2,0.947675465373668,0.960380893537195,0.0175564886753035,2.05194966095657e-06,2.71131651859043e-05,4.56681978000223,0.0233403627969029,5.68783329767179
VRK1,0.00229429161554546,0.0074448604191311,-2.12814344025827,0.0645332443718654,0.109943943013387,-0.958828691617619,-2.63935138200007,-1.19021650043791
KHDRBS1,0.219042437668549,0.304209167688824,-0.516827702128272,0.798821773808281,0.847460044865751,0.0718807682911045,-0.659471736028436,0.0975501058995961
VAV2,0.000510319805060349,0.00221728131699932,-2.65417920238857,0.298243281800981,0.388093789482795,-0.411063307053679,-3.29215757675592,-0.525429330422495
TMED9,4.78937500511782e-05,0.000351175285681963,3.45447605560654,2.60357960469588e-06,3.29615743057558e-05,4.48199205377181,4.31972115663516,5.58442913918989
NOL11,4.39863446479619e-05,0.000326719380766654,-3.48582510271353,0.822820334171974,0.868082208054997,-0.0614391448533787,-4.35668212725205,-0.0846949842238355
UBE3A,0.932307525282885,0.948735038597115,-0.0228550597983845,0.0241983981228379,0.0487955144571936,-1.31162009881745,-0.0304408102813107,-1.61621338234346
IDH3G,0.00118109136892324,0.0043518348647064,-2.36132759279229,0.000289499193754972,0.00127399473964089,2.89483236521076,-2.92771650417795,3.53835264142965
NUP43,0.206974775311106,0.290431434643485,-0.536956379868025,0.696450986081578,0.763926177648167,-0.116948607640396,-0.684082580198756,-0.157109442374728
GAK,0.595434709713365,0.675913075955542,0.170109151780494,0.312600998785688,0.402699031017153,0.395019415399795,0.225165852595555,0.505009638708322
FKBP15,0.0398692937200788,0.0754521979827707,1.1223281043591,0.015430463196899,0.0334757946234005,-1.47526910523568,1.39936145774592,-1.81162103694152
STT3A,1.80336268783368e-07,5.98018336481621e-06,5.22328549943852,0.000218204945249907,0.00102520422174088,-2.98918961408066,6.7439169202635,-3.66113541107852
ANKRD13A,0.0290232668268461,0.0580013963802445,1.23656155069681,0.334821294735716,0.425985508648906,-0.370605174655173,1.5372537054399,-0.475186928539844
LYAR,0.96530722960339,0.974024177495372,-0.0114302628108028,0.0307260151040756,0.0594398636187237,-1.22592219570952,-0.0153344411784822,-1.51249376029452
PSMA6,0.552675083848917,0.636443392059677,0.196240218262339,0.000280050381008543,0.00123877707261955,2.90700684119623,0.25753011419666,3.5527638321372
VPS18,0.348771139935187,0.442419461813145,-0.354165776883849,0.0670533778685622,0.113335863940944,0.945632640471661,-0.457459459190882,1.1735793393228
CARMIL2,0.843498028063635,0.883910267940282,0.0535918210914376,0.0328330179566856,0.0628769419885857,1.20150858830735,0.073915928370746,1.48368919580567
PSMD8,0.144859269705404,0.217859401117716,0.66182369455102,0.000252687949516884,0.0011403126080042,2.94297607382125,0.839053708585205,3.59741546873742
PRPF31,0.337710011490444,0.430299816326445,-0.366228839296083,0.671239526729424,0.742770972527285,0.129145076819105,-0.471456064414612,0.173122477484721
RPAP3,2.42374124546632e-05,0.00020456535306563,3.68916792021614,1.96732321878462e-05,0.000155620638954041,3.80793280587173,4.61551374657854,4.70612428237713
TBRG4,0.428449357036246,0.520547706755377,-0.283539462443222,0.301060630712562,0.390671962096079,0.408187756279434,-0.368100504568096,0.521346032870416
SH3KBP1,8.46740847829681e-06,9.29967512359949e-05,4.03153222289687,0.103915747418357,0.1630921959482,-0.787566819693759,5.07224948881802,-0.983318634361233
APMAP,1.03169458451429e-05,0.000109338353905226,3.96122746872193,0.0526624158590899,0.0930828120755578,-1.03113050494644,4.98644884911494,-1.27849922175472
CTR9,0.377154156903106,0.470418448622884,-0.327515654665746,0.00137585618719115,0.00459214337802759,-2.33798456065492,-0.423481101231527,-2.86142695881373
XAB2,1.79302606344392e-05,0.000164574177966103,-3.78363830549414,0.790036615135043,0.840742898922178,0.0753367921333831,-4.74641339748321,0.102352780377147
DDX50,0.0315773941804416,0.06216308161144,-1.20646746438618,0.000303935640258554,0.00131611557786771,-2.88070597042866,-1.50062371155852,-3.51721837046934
PDHA1,3.30893534245267e-05,0.000263953391113018,3.57847275407518,0.00575445415224996,0.014715370319684,1.83222880418811,4.4803117189962,2.2399958657629
ABCB7,0.000138708012257887,0.000806514912902194,3.09338759785809,0.00022878299766285,0.0010546959590943,-2.97687271791897,3.85789845184029,-3.64057625389813
MVD,0.797010742999069,0.846937196405875,-0.0721487930525622,0.989720770234065,0.993028711937617,0.00303819434872512,-0.0985358246593826,0.00448731555555463
GIGYF2,0.521002164110917,0.608210566325259,0.215946039211793,0.00130493697007289,0.004398279361426,2.35671718941983,0.283160472747543,2.8844104647323
DDX47,0.000264516802500703,0.00134084454127575,-2.87262157172321,1.68917178044595e-05,0.000137778035501087,-3.86082001189858,-3.57754673572117,-4.77232618257449
SEPHS1,0.000888225287039315,0.00345869543589551,2.4610876791922,0.0896246871915226,0.144094742622592,-0.841351864374421,3.05147686698163,-1.04757234709801
BTF3,0.0291421531462136,0.0581711328821507,-1.23529247823918,0.285693366134508,0.374512599319401,-0.426533567222594,-1.53547836385725,-0.544099843917663
SFXN1,0.0397447560408495,0.0752719403279168,1.12336688876384,9.07308056316568e-05,0.000510236696878245,3.29222830958629,1.4007201644354,4.04224523284773
TCEA1,0.050955309413186,0.0928430664245927,1.03225052408334,1.21856931334097e-05,0.000106521195077765,3.97256396978879,1.29281055692325,4.91414976270793
RABEP1,0.0120282347504754,0.0283211757294747,1.54788872124272,0.117615013101758,0.180729795917201,-0.742970241818285,1.91979810452885,-0.929537238709719
NMD3,0.0106087488332613,0.0256486213560503,1.59093597377053,0.000543685406547787,0.00211387518128262,-2.67492066020768,1.97433583257853,-3.26465232405333
EIF3G,0.245214424487616,0.333527954979186,-0.476867759395421,0.00256090004645333,0.00756930778537671,-2.12094383499621,-0.610453986473682,-2.59160737198878
DOCK11,0.0218212685476327,0.0459608011114705,1.33761241002599,0.969423341508728,0.978908351999682,-0.00925796609671113,1.66112000593727,-0.013486527664219
GTF3C4,0.00945901126478106,0.0233410071536124,-1.63188040828125,0.00056119573192308,0.00217046355311108,-2.66344750253002,-2.02415425732878,-3.25088564058257
CLNS1A,0.00073339846273924,0.00296357554911926,-2.52818399700691,0.38258658327008,0.472715153367358,0.325400475720475,-3.13466000468979,0.417270264089008
DCXR,4.30857157018863e-06,5.5503904438019e-05,4.25567646523329,5.16899330339362e-07,1.0179550030438e-05,4.9922714188182,5.36566668854182,6.2865940304752
EML4,0.000297576798722928,0.00145788918793228,2.83627548486472,0.983184946802682,0.989304712309524,0.00466992226278128,3.52640093259996,0.00736477940005702
HECTD1,0.00103190832696931,0.00392018388811695,-2.40669356060164,0.0234330694573828,0.0475507212834377,1.32284289098648,-2.98635888299929,1.63017082019121
CHERP,0.0114652198607365,0.0271823016993475,-1.56571377155487,0.00022965578754838,0.00105678670366936,-2.97601265958671,-1.94061761268379,-3.63892260546638
EIF4G3,0.00785638232424629,0.0201266274128912,-1.69622899305385,0.977139600778385,0.984417394747334,-0.00682072087736494,-2.1047773901307,-0.0100433855988694
TSR1,0.000719731188902664,0.00291752232725528,-2.53498581169505,0.020557605012181,0.0426244815500647,-1.37034089037635,-3.14282967714461,-1.6870274826038
IPO8,0.000657267062874717,0.0027157176070547,2.56611539200349,2.53193596865784e-07,6.31754897034044e-06,-5.19945138297098,3.18225813064397,-6.5965472815971
SLC12A2,0.579760743516901,0.660747277533674,0.179964617609099,0.00104461631555731,0.0036575802874418,-2.43680613191209,0.236751194726414,-2.98104319532731
GNL3,0.000418247421124229,0.00189575991585409,-2.72221666373942,0.0515226576998643,0.0914140354081127,-1.03898711901093,-3.37856672817781,-1.28800174280244
WNK1,0.000499726205963186,0.00217861976136622,2.66181856137849,3.03786218660229e-06,3.68269142432447e-05,-4.43383466950444,3.30126787527868,-5.51743193190698
ZC3H18,0.330041002716157,0.422834185932464,0.373829907453459,0.000132347404738331,0.000690625035893421,-3.16075768206348,0.481432102100355,-3.87828457056114
CTSD,0.939202526791327,0.954428823192451,-0.0202564537002291,4.02532512372596e-06,4.587621094446e-05,-4.33841245898932,-0.0272407476871188,-5.39519903610663
C1QBP,0.259319090411896,0.347561962116596,-0.458967759688286,0.742535359592666,0.801140165471516,0.096291494196136,-0.586165510398562,0.129282860380672
TAP2,0.00636864605565489,0.0169522738094594,-1.77077204161009,0.0337609422205667,0.0643423222149474,-1.19150326878472,-2.19595288682597,-1.47158544132711
FTO,0.897470779629248,0.924819528326851,0.033943008340664,4.03938469472939e-05,0.000273549898957958,-3.56296344130329,0.0469796825294347,-4.39368478440308
RB1,3.29212423633014e-07,8.67770183319842e-06,-5.06159527635722,0.415857713010916,0.505799490032207,0.296021612864904,-6.48252378398998,0.381055239143885
SRP54,0.00886901496874663,0.0222591488961707,-1.65249144542643,0.42060660960714,0.510608874204228,0.291911641579484,-2.05212461211791,0.376123906891366
NDUFV1,0.00125878266252598,0.00460836387847831,-2.33645323614388,0.000192142386371147,0.000931709307497828,-3.03071956601718,-2.90004924734537,-3.71637681974768
PHB,0.000390711079585026,0.00179981742614582,2.74477154758498,1.65610711834876e-07,4.75367353106471e-06,5.32297064770789,3.40814427309973,6.78091157612406
SMARCB1,0.025733558741538,0.0526974071440261,-1.27821075273326,0.00125287470264707,0.00425662991472192,-2.37093410715923,-1.5895001502475,-2.90209235970808
PKN1,0.192136377317334,0.272436132251338,-0.564735293981211,0.110396826326673,0.17138015322232,0.766039473224344,-0.716390402069474,0.957043411467551
SNAP23,0.479037889017463,0.568125230629847,0.245555923132528,0.000129585970024991,0.000678972360783337,-3.16814790436986,0.319630135144004,-3.88744201598519
DAZAP1,0.69133401636467,0.759935167689136,-0.119223457082198,0.000323781090850481,0.0013845547478964,2.85868986675899,-0.160312073587672,3.48974851808755
RBM15,0.000558363732515595,0.0023817340955437,-2.62310672617993,0.615688750242116,0.693695786112335,-0.158830943634702,-3.25308279826432,-0.210638781689348
TAP1,0.000132100457246751,0.000776883695936268,-3.10964399277406,2.78313975561756e-05,0.000200074662152087,-3.69880790778704,-3.87909567913493,-4.55546498498123
PDLIM1,0.00202369613437119,0.00675003123339905,2.17069421761913,0.0484552104641861,0.0869318610073007,-1.06082102304881,2.69385469789598,-1.31465951574068
EML2,2.02022263195847e-07,6.29329959288882e-06,5.20112159314662,0.276332138130968,0.364191587177737,0.438670090623705,6.69460076792799,0.558568602592482
PSMA2,0.285835650565907,0.376523640161138,0.424207751284729,0.000532964869709382,0.00208480930769119,2.68093366270694,0.543883605221505,3.27330141647846
AIMP2,0.0436067379942005,0.081416139952848,-1.08928949194578,0.192475207023953,0.270454500848311,0.567905786722119,-1.36044639954773,0.715625204576997
PRKAR1A,0.00360810212435846,0.0107949039110608,1.96678121910852,0.000636408835691135,0.00240348377329349,2.61915880558979,2.44272117860857,3.19626379938173
TM9SF2,0.00173804895921905,0.00597163880373389,2.22390646857749,0.0151296371893625,0.0329057773286844,-1.48272784546357,2.75993799404432,-1.82017148628924
PARP14,0.66012313642466,0.732203910492609,-0.135367956005121,0.0835256993021026,0.136206248227413,-0.865802969453731,-0.18037504554644,-1.07817987963149
GMIP,0.505597204877118,0.593868746130801,-0.226309529984962,0.225023778820925,0.308432592837215,0.510839735220839,-0.296195335654864,0.647771586488396
INTS7,0.24475091716939,0.333162000596045,-0.477344538695483,0.00224588771989537,0.00685447637826095,-2.16402571588797,-0.611275672064727,-2.64861195949431
METAP1,6.09556738931172e-06,7.20257847840511e-05,-4.14251200100276,0.927738055394625,0.94915875890294,-0.0226611402081628,-5.2149858630434,-0.0325746284742988
CBSL,1.52548452812984e-05,0.000146835027613996,-3.83317033076276,0.000262447357798954,0.00117404649180733,2.93031470484684,-4.81659219272948,3.58095779515384
ESD,0.438960299177386,0.530510080014797,0.275306359824442,0.636950718808083,0.714207394125992,0.146175657907597,0.35757475681452,0.195894167943539
NUP50,0.385785993793572,0.479086737883295,-0.319585851149415,0.886999393989642,0.917706631190429,-0.0372961301470188,-0.413653543743931,-0.05207667688422
ARHGAP25,3.3407430881382e-05,0.000264991041250469,3.57676880833208,0.00011453233876714,0.000613225230482398,3.2123799848779,4.47615692145676,3.94107187083361
RAB1A,0.523046410602964,0.610042784320226,-0.214639705411204,0.000181083555434283,0.000887292159134621,-3.05193335625815,-0.281459773896561,-3.74212098705987
RFC5,1.97122007804453e-07,6.21599460193182e-06,-5.20648937135519,0.0904115684516601,0.145178213633718,0.838098551738974,-6.7052648859465,1.04377599659012
ACTL6A,0.900085861071547,0.926029088452312,-0.0333753710330646,0.343437881084856,0.43467328715712,0.3618370485525,-0.0457160603262425,0.464151803995172
HINT1,0.0893034966220001,0.146933409935045,-0.832879442462422,1.0757794918911e-07,3.29137296923824e-06,5.48262290187328,-1.04913153625243,6.96827673914269
PRKAR2A,0.390894939826033,0.484261265535264,-0.314920267350428,0.179324407791902,0.255467698461855,0.592664004596257,-0.40793995151673,0.746360594721629
PSMD10,0.0331184360488632,0.064652017201351,-1.18941792019196,0.000134909035404817,0.00070256579734626,3.15331299656697,-1.47993018008117,3.86995896289261
RPS17,0.0878022445469866,0.144927275841847,-0.838849871031055,0.000977796233970031,0.00345112494171441,2.46203931758046,-1.05649438179423,3.00975163977538
RACGAP1,3.8502484451043e-06,5.08747480921237e-05,4.29349772818385,0.565255259996781,0.648674265769916,-0.187973331075185,5.41451124585342,-0.247755387625773
AKR1A1,0.64840921226287,0.722485009978572,-0.141171159161206,3.79787319797916e-06,4.41653127547803e-05,4.35491868977832,-0.188150823548216,5.4204595394245
CBL,5.54954847058041e-08,2.87472248973805e-06,5.54140407340652,0.000303462213813529,0.00131517350674666,-2.88101694827545,7.25574235105979,-3.51789537824248
WBP11,0.000715964436233285,0.00290683823241634,2.5365791363492,3.17816157922713e-08,1.45840244786636e-06,-5.83612261540769,3.14510854966314,-7.49782402683195
DDX20,0.982680671591397,0.986718026161223,-0.00580693768312082,0.550410670423318,0.63504171626843,-0.197197744707853,-0.00758758602974318,-0.259313155330235
WASHC5,0.124628077729775,0.193006423480279,0.714428236921671,0.0768733542351697,0.127296727051795,-0.89518276242347,0.904384103508343,-1.11422416883259
HLA-DRB1,0.0018319060366308,0.00623989200018708,2.20482292700487,0.0135121667198223,0.0300140609074704,-1.52267524048348,2.73709680622455,-1.86927500486303
GLOD4,0.105352817889709,0.168328717424031,0.773841785658971,4.23458882738932e-06,4.76275417347508e-05,4.32214183374317,0.977353843752277,5.3731887526686
RPL17,0.175935456914554,0.253721938022742,-0.595641979958761,0.674561237081445,0.745037442294156,0.127821900979046,-0.754646626770227,0.170978618683892
HP1BP3,3.93915725849946e-05,0.000300030035107713,3.52283526718494,0.495603708311427,0.584132781637408,0.233488420391468,4.40459668099962,0.304865452713317
KIF2C,2.71948969430515e-05,0.000223650832459655,-3.65042948098356,0.000235353756906232,0.00108107087622702,-2.9661458322768,-4.56551258263476,-3.62827886474373
FAHD2A,0.269448057649981,0.358520066352809,-0.4454865318723,0.00704629186985955,0.0174041038976829,1.75934833275374,-0.569524942722755,2.15203937153738
SUPV3L1,0.00474101117343387,0.013236717779169,1.87821969065995,0.0118477243292314,0.0268388290225868,1.57123643634667,2.32412902115121,1.92636505945701
KIF22,4.29096425721584e-05,0.000321509566794306,-3.49280609974081,0.87680247513713,0.909722390432953,0.0410911161369672,-4.36744510302934,0.0570982328824248
GCLC,0.00057647759450285,0.00244532115053052,2.61166409574522,0.00505866106934446,0.0132525575415038,-1.87770030142688,3.23921756742023,-2.29596441737823
DHX37,6.49420777083177e-05,0.000449868301106136,-3.3469146072783,0.352190089786714,0.443414816396602,0.353189799332087,-4.18747382099454,0.453222868730747
RABGAP1L,0.00345416233884259,0.0104622241730412,1.98037597862403,0.00129885201938627,0.00438351896234105,-2.35817711042314,2.46165725530163,-2.88644032608238
STAT6,0.153318541092241,0.227630647375539,0.642769266485943,0.774905216262318,0.829103416234038,-0.081391295386275,0.814405321941844,-0.110751415650682
UBE4A,0.188510185552918,0.268479455179274,-0.571088942156799,0.788568192268774,0.840346813329102,-0.0755414424734144,-0.724665179092567,-0.103160744636305
PSME1,0.000561157156398639,0.00238968333379371,2.6216596452852,1.11155113240569e-06,1.75256834986663e-05,4.75632503562032,3.25091549418313,5.95407055454766
NUDCD3,0.0186435242074773,0.04046778480846,1.39289056807675,0.00600268018427746,0.0152138935637013,1.81775962639169,1.72947198902114,2.22165479472567
CLPX,0.000503250367674049,0.00218841530443707,-2.65987025669418,0.000308629848541946,0.00132972122506756,-2.87623939896157,-3.29821589914422,-3.51056207428651
LPXN,0.000533171475480392,0.00229907834225605,-2.63844622967469,1.05541635881412e-05,9.56761919630435e-05,4.01919611849727,-3.27313309326575,4.97657617859964
SBF1,0.129343294816457,0.199407479111154,-0.700258556777675,0.209786905161638,0.291276254060189,-0.535694919254868,-0.888256080280964,-0.678221623833259
TOR1AIP1,0.00225467354927073,0.00735185540026492,2.13360304344521,0.0355848470371183,0.0669005536835362,-1.17457028790169,2.64691633006699,-1.44873489666516
GATAD2A,0.209501761318439,0.29325682276056,0.532751875025584,0.0701490745268799,0.117832105577831,-0.928736361708818,0.678812321491655,-1.15397805422251
RPL7A,0.834507436927585,0.876812801677798,-0.0570931180095234,0.54648940790153,0.632220471891484,0.199131445406345,-0.0785697886405513,0.26241825116075
TP53BP1,0.00825343432420443,0.020949457988351,1.67882720876992,1.3058083370695e-06,1.9522847376818e-05,-4.70945684087745,2.08336530021451,-5.8841205629243
INPPL1,0.37305730938435,0.467761559489036,0.329975471256556,0.0328929590704741,0.0629448286009817,-1.20103994470329,0.428224446374851,-1.48289705536586
WAS,5.95579172793213e-06,7.10273073818356e-05,4.14857464895424,1.69114117182289e-10,5.79497708211312e-08,7.23694827723817,5.22506049778879,9.77182013717777
USP39,0.0189247643368548,0.0409744265760042,-1.38748711552732,0.039711649068134,0.0732541636877921,-1.13516768544155,-1.72296951990402,-1.401082078025
ARPC1A,0.590753838862897,0.671340864858566,0.173056916285329,0.00189130438145172,0.00594575200040479,-2.22579320934263,0.228593447534686,-2.7232385713416
MME,0.205926072804156,0.289196725194908,0.538806629212339,1.73863800036641e-08,1.0310170394084e-06,-5.98673415716082,0.686288662813204,-7.75979083249349
TXNL1,6.75984676794874e-08,3.21718633215338e-06,-5.4925237850158,0.726088591295591,0.788526380574549,0.10318377253634,-7.17006314852413,0.139010387063622
STIM1,9.98204306714064e-09,8.69622057035642e-07,6.06066945336589,3.47519028314466e-05,0.000241059083068334,3.6178764997249,8.00078056071903,4.45902141074085
TMOD3,1.20642064836949e-05,0.000123745110741744,3.9074719513425,0.0295625968711846,0.0575574802719277,1.23989822668731,4.91850123828781,1.52925741881276
VIRMA,0.485570672419311,0.574415018696262,0.240774213522647,0.187551290818308,0.264766172701484,-0.57713750241786,0.313747551733237,-0.726879942479192
DENND4A,0.000938387647364072,0.00363201243030973,-2.43985267380577,0.0518303153080477,0.0918964541853623,-1.03670124549571,-3.02761771776905,-1.28541614913599
SNRNP70,0.0891791839716936,0.146828174506309,0.833190600696693,8.8155147292818e-06,8.39106402009416e-05,-4.07618296542203,1.04973650595156,-5.05475232459434
ALYREF,0.0205986897118951,0.0438977125795818,1.35755810936944,0.438465609620909,0.52916488223796,0.276408985263707,1.6861604043392,0.358064464185234
MAPRE1,0.0219340176620753,0.0461304002054764,-1.33601277764241,0.300761455703008,0.390480899801329,0.408400204587599,-1.65888181115615,0.52177782183067
NOP14,0.176510404313184,0.254135428058757,-0.594934787378177,0.000109025102911378,0.000588026263341535,-3.23060327635654,-0.75322969026126,-3.96247349471349
RPIA,0.00724955890905123,0.018867206477227,-1.72429239773313,8.4637505451926e-08,2.81735030953615e-06,5.55015914945025,-2.13968841676593,7.07243714521943
VPS50,0.0523280598238948,0.0947397772084605,1.02346764090055,0.142568791775641,0.212283774544262,-0.673083198934253,1.28126536736996,-0.845975530886356
ACSF3,0.477970700990717,0.567383233970504,-0.24612350164146,0.0625550513340757,0.107213392416522,-0.969750961944415,-0.32059872428337,-1.20373761518016
MIOS,0.232981158691597,0.320278993226748,0.494471545335203,0.008969625078642,0.021364167240139,-1.67031403100316,0.632679199176259,-2.04722570965155
CAMK1,0.000178290712824083,0.00096975054382623,-3.01333996817991,0.00899923703480561,0.0214247699670685,1.66908383230181,-3.74887127866593,2.04579430896285
NAA25,7.24884636070823e-05,0.000488323332818353,3.31129252398096,0.189650807621111,0.267288262842677,0.573020111556126,4.13973110502135,0.722045303529895
TIA1,0.223289612437684,0.308939060007994,0.510127179191214,0.81172009402935,0.858662540298592,-0.0661774830620016,0.651131480089896,-0.090593702994271
YWHAG,0.972297396389168,0.980183430264873,-0.00869264339180007,0.0005537009514263,0.00214415332349633,2.66874416246454,-0.0122008771971469,3.25672473023768
MAP1S,0.00275547065676699,0.00868370274419519,2.06129505149644,0.0116731942081897,0.026513574118469,-1.57653172397185,2.55980420945144,-1.9328102890124
NOC4L,0.00124035003577845,0.00455060612698163,-2.34193075277773,0.0346375211855963,0.0655269999609735,1.18357971500159,-2.90645573648724,1.46045319557897
ECHS1,0.000288371997601038,0.00143072593404376,2.8444435505392,0.385718791212466,0.476241793618082,0.322172494816775,3.54004691412526,0.413729202925274
NCOA5,0.0131807219062631,0.0306417506097658,1.51368642642707,3.86608845794214e-07,8.30821929460553e-06,5.08049204882686,1.88006080284363,6.41272821332954
HIBCH,0.0107321219441459,0.0258496283003327,-1.58754569737758,0.0900861345823281,0.14479134826553,-0.839257387812871,-1.96931440128441,-1.04534204739793
GTPBP1,0.149275794706604,0.222596508525842,0.652481651950333,0.192798798277181,0.270835152540232,-0.567294967891407,0.826010608065967,-0.714895677400075
SEPTIN1,0.00394840611932014,0.0116302621508914,-1.93441049598501,0.23771811121853,0.323075381190705,0.490696134586452,-2.40357818368509,0.623937729072706
MARK2,0.222661828535133,0.308316166952775,-0.511003701889474,1.04520107024198e-05,9.50855486910403e-05,-4.02188548306935,-0.652354228756042,-4.98080015424518
EIF3H,0.189063766440946,0.269118737055237,0.570056063973845,0.811670604789561,0.858662540298592,0.0661774830620016,0.723391694542294,0.0906201820221188
LARP7,0.000676219434411058,0.00277617243839684,-2.55655356173363,0.824351811369524,0.869386683069138,-0.0607870164500856,-3.16991235185449,-0.0838874034381712
THOC1,0.296028437222266,0.38697511885108,0.412316957702168,0.72243881581049,0.785724822950892,-0.104729526223433,0.528666567537346,-0.141198927922359
NIT2,0.796840511133114,0.846931395207652,-0.0721517678150542,0.0422134855522465,0.0771216003171217,1.11282396715393,-0.0986285946215956,1.37454878682664
DHX38,0.0566196166530036,0.101226027685718,0.994707805411901,0.0983878391570815,0.155747919084508,-0.807577747148103,1.24703307538153,-1.00705857751738
STAT3,0.0941300352994918,0.153255743249727,-0.814583241345091,0.151738140200993,0.223990247166314,0.649770891014334,-1.02627177844815,0.818905243228298
AP3M1,0.0816257709234191,0.136352441516534,-0.865337081208491,0.25673931582006,0.34335343081527,-0.464258608742482,-1.08817270395631,-0.59050762047436
CNN2,0.0270741178583789,0.0549826020513897,1.25977471102184,0.732147718800966,0.79292862929561,-0.100765901330567,1.56744568485886,-0.135401286444522
RPS5,0.0303839973199841,0.0602754713333533,-1.21985938490448,0.00263241978708244,0.00771383625037963,2.11272958459253,-1.51735509091393,2.57964485340296
ACSS1,6.85771560408603e-09,6.7405924872928e-07,6.17130192799691,0.0456919847900174,0.082696056979116,-1.08251519749747,8.16382052944813,-1.34015997644571
ALOX5,0.131329559568666,0.201864215365713,0.694940661970752,0.0230716532562448,0.0469099279023332,-1.32873523453617,0.881637512199049,-1.6369212839211
BCAT2,2.70123921740812e-05,0.000222863075079899,3.65196188135131,0.0413351585592524,0.0756364239923664,1.12126901231107,4.56843695368742,1.38368039210476
RFC2,3.84679026557766e-07,9.50601056012941e-06,-5.02200170758772,0.319281570783744,0.409457902651807,0.387790742464813,-6.41490149162023,0.4958261486009
NSFL1C,0.406979569847753,0.500209227407329,0.300848301059889,0.000292728622599344,0.00128271536245578,2.89186970389723,0.390427391573512,3.53353481077698
GNAS,0.000729557950618573,0.00295269910722793,2.52978080726064,0.00368270947054183,0.0101605618242539,1.99308227724627,3.13694020529996,2.4338325413453
RAB21,0.651271922125817,0.725046064484882,0.139634400441318,0.437398637344488,0.528125204592593,-0.277263105463076,0.186237644885452,-0.359122574281215
SUGP2,0.000352569475726342,0.0016625753259022,-2.779218669103,0.000794907037841554,0.00290392478642899,-2.53701463634036,-3.45275529015765,-3.09968365790089
PRKCA,0.929950211855577,0.946898591310948,-0.0236965295419214,9.11426963870618e-05,0.000511433907674124,-3.29121048196554,-0.0315403023011192,-4.04027812729296
USP11,0.319783629488358,0.412261814790609,-0.384826889292077,0.0141076610096605,0.0311216212831137,1.50693778649054,-0.495143772624958,1.8505449844598
DCK,0.00386382323332156,0.0114335356472498,-1.94181944986289,0.0118756609940829,0.0268856526915547,-1.57047941587647,-2.41298275041106,-1.92534220838995
NDC1,0.0180979950615271,0.0395340818598595,-1.40302834281126,0.00729543197319252,0.0179076028377314,-1.74696254614555,-1.74236953463051,-2.136948987798
