V1 Distance Burden.avg Burden.sd xxxx
404 FL 8060 0.0217623524046705 0.0128423835036838 0.00891996890098678
405 FL 8080 0.0215419892065429 0.013215275875979 0.00832671333056383
406 FL 8100 0.0222942681216289 0.0131363056605003 0.0091579624611286
407 FL 8120 0.0234240588583898 0.0127769722963819 0.0106470865620079
408 FL 8140 0.0252753736380428 0.00911733578236518 0.0161580378556777
409 FL 8160 0.0255268541173665 0.00966798920180856 0.0158588649155579
410 FL 8180 0.0249384304585643 0.00972045913633727 0.015217971322227
411 FL 8200 0.0243729052613175 0.00865453575369017 0.0157183695076273
412 FL 8220 0.0243036050179203 0.00785948022176441 0.0164441247961559
413 FL 8240 0.0244872934418694 0.00719577156546553 0.0172915218764038
414 FL 8260 0.023995950085081 0.00689110875696817 0.0171048413281128
415 FL 8280 0.0240156677777975 0.00683804795706232 0.0171776198207352
416 FL 8300 0.0235755746327508 0.00654304160425352 0.0170325330284973
417 FL 8320 0.0243280871059273 0.00677170199059232 0.0175563851153349
418 FL 8340 0.0237947798040166 0.0066425651119726 0.017152214692044
419 FL 8360 0.0244982401081019 0.00702895499332902 0.0174692851147728
420 FL 8380 0.0279749954993865 0.00523915464461244 0.022735840854774
421 FL 8400 0.0298068239526418 0.00616677507367319 0.0236400488789686
422 FL 8420 0.0307773744865012 0.00618223709322503 0.0245951373932762
423 FL 8440 0.0305613320431127 0.00601100913733082 0.0245503229057819
424 FL 8460 0.0313136255214741 0.00579318178675011 0.0255204437347239
425 FL 8480 0.0313176190012188 0.00587966536958038 0.0254379536316385
426 FL 8500 0.0321042146322275 0.00653021112459231 0.0255740035076352
427 FL 8520 0.0329779256665439 0.00649595763685392 0.02648196802969
428 FL 8540 0.0331025544763439 0.00651958085669921 0.0265829736196447
429 FL 8560 0.0333445437323901 0.00649505997006744 0.0268494837623226
430 FL 8580 0.0347840545317027 0.00720584304087631 0.0275782114908264
431 FL 8600 0.0342600885509996 0.00656877880512109 0.0276913097458785
432 FL 8620 0.0342690840367795 0.00593706661054114 0.0283320174262384
433 FL 8640 0.0327837438214863 0.00692626639731409 0.0258574774241722
434 FL 8660 0.0333084319248602 0.00744099004028 0.0258674418845802
435 FL 8680 0.0332191737617297 0.0077618917148075 0.0254572820469222
436 FL 8700 0.0337897042930863 0.00777733258267287 0.0260123717104135
437 FL 8720 0.033979312063976 0.00749460166476191 0.0264847103992141
438 FL 8740 0.0335586466158938 0.00684589226489794 0.0267127543509959
439 FL 8760 0.0335343846139505 0.00677612476704258 0.0267582598469079
440 FL 8780 0.0338470363056446 0.00790122123072923 0.0259458150749154
441 FL 8800 0.0337738668123326 0.00778827260665432 0.0259855942056783
442 FL 8820 0.0339380813391831 0.00738819570546568 0.0265498856337174
443 FL 8840 0.033306811078704 0.00784765485924838 0.0254591562194556
444 FL 8860 0.0333066574044989 0.00839377399205408 0.0249128834124448
445 FL 8880 0.0303219932039284 0.00923760129864449 0.021084391905284
446 FL 8900 0.0278360537572346 0.0131151992279296 0.014720854529305
447 FL 8920 0.0279993329948031 0.0130953511724438 0.0149039818223593
448 FL 8940 0.0290043970897715 0.0133344380748348 0.0156699590149367
449 FL 8960 0.0285197200588295 0.012943781150289 0.0155759389085405
450 FL 8980 0.0305049958934208 0.00901967715649113 0.0214853187369296
451 FL 9000 0.0305340768552213 0.00877190713116759 0.0217621697240537
452 FL 9020 0.0300602522247601 0.00973155432116225 0.0203286979035978
453 FL 9040 0.0294222324341167 0.00964327045630513 0.0197789619778116
454 FL 9060 0.0298454284910319 0.0100763737660236 0.0197690547250083
455 FL 9080 0.0301016608675401 0.0107061511694321 0.019395509698108
456 FL 9100 0.0304199915174686 0.0109882848947624 0.0194317066227062
457 FL 9120 0.0298357483189113 0.0107439509643353 0.019091797354576
458 FL 9140 0.0295853347418425 0.0111041883702822 0.0184811463715603
459 FL 9160 0.028547693445714 0.0103340140446214 0.0182136794010925
460 FL 9180 0.029014846520976 0.00979269640431736 0.0192221501166586
461 FL 9200 0.0285632624959778 0.00964837118768773 0.01891489130829
462 FL 9220 0.0275219756781871 0.00993364958275497 0.0175883260954321
463 FL 9240 0.0279762937463681 0.00905711363973658 0.0189191801066315
464 FL 9260 0.0275077936309192 0.00856505420208224 0.018942739428837
465 FL 9280 0.0268519329980091 0.00890173211813087 0.0179502008798783
466 FL 9300 0.0276714777097914 0.00927058233967753 0.0184008953701139
467 FL 9320 0.0268426320876744 0.008502469948631 0.0183401621390434
468 FL 9340 0.0271393109894175 0.00867000833418767 0.0184693026552298
469 FL 9360 0.0266176935730224 0.00823071628992432 0.0183869772830981
470 FL 9380 0.0266259609637384 0.00849356102549541 0.018132399938243
471 FL 9400 0.0271270777873462 0.00816410930683345 0.0189629684805127
472 FL 9420 0.0269635501605538 0.00831703975363337 0.0186465104069204
473 FL 9440 0.0258394061194613 0.00884171827755989 0.0169976878419014
474 FL 9460 0.0260093087409233 0.00920062114997751 0.0168086875909458
475 FL 9480 0.0239976900661663 0.013036055774163 0.0109616342920033
476 FL 9500 0.0237432569336569 0.0131452159899844 0.0105980409436725
477 FL 9520 0.0239722889179114 0.0131466125757922 0.0108256763421192
478 FL 9540 0.0243446942973565 0.0134681432085235 0.010876551088833
479 FL 9560 0.024157933808339 0.0138522802627661 0.010305653545573
480 FL 9580 0.0252930616550902 0.00934886252146269 0.0159441991336275
481 FL 9600 0.0252187701250936 0.00857327912208378 0.0166454910030099
482 FL 9620 0.0249298676539453 0.00830049460944881 0.0166293730444965
483 FL 9640 0.024688231227652 0.00802834752250423 0.0166598837051478
484 FL 9660 0.025976747994577 0.00812762066779218 0.0178491273267848
485 FL 9680 0.0248810987313496 0.00811153202524299 0.0167695667061066
486 FL 9700 0.0245673458033628 0.00807152149835536 0.0164958243050075
487 FL 9720 0.0253125465029217 0.00836477481784071 0.016947771685081
488 FL 9740 0.0246752275160248 0.00905896437474747 0.0156162631412773
489 FL 9760 0.0251229726915502 0.00903681637544905 0.0160861563161011
490 FL 9780 0.0254856700632994 0.00991430993318494 0.0155713601301145
491 FL 9800 0.0249868473660527 0.0110294020782952 0.0139574452877576
492 FL 9820 0.0265069137498385 0.00921216757415199 0.0172947461756865
493 FL 9840 0.026767941944824 0.00932377245005339 0.0174441694947706
494 FL 9860 0.026970643574016 0.00860000141358746 0.0183706421604286
495 FL 9880 0.0270564942251875 0.00883456307944849 0.018221931145739
496 FL 9900 0.030115985792071 0.0102695439941742 0.0198464417978968
497 FL 9920 0.0297842394653412 0.0110323369512774 0.0187519025140638
498 FL 9940 0.0300007468627264 0.0107003403450178 0.0193004065177086
499 FL 9960 0.0316063319269195 0.0125617271836984 0.0190446047432211
500 FL 9980 0.032018080326918 0.0129891259247318 0.0190289544021862
501 FL 10000 0.0319252534897836 0.0123581921428723 0.0195670613469113
502 FL 0 0.0215178709798697 0.0171022809262026 0.0044155900536671
503 FL -20 0.0216119789794926 0.0162379068175768 0.00537407216191574
504 FL -40 0.0221606117548289 0.0160029690734763 0.00615764268135266
505 FL -60 0.0236246710219803 0.0161279471813448 0.00749672384063549
506 FL -80 0.0228973201188441 0.015289271626358 0.00760804849248601
507 FL -100 0.0223317673746981 0.0144999581797647 0.0078318091949334
508 FL -120 0.0222397724682766 0.0142290671791728 0.00801070528910379
509 FL -140 0.0222006892594435 0.0139481416854493 0.00825254757399427
510 FL -160 0.0233746309577172 0.014706773004817 0.00866785795290023
511 FL -180 0.0236695647235274 0.0148757181111281 0.00879384661239934
512 FL -200 0.0246216657035882 0.0148598570181452 0.00976180868544303
513 FL -220 0.0248829641933571 0.0143098278665224 0.0105731363268347
514 FL -240 0.0245127047456725 0.0143058338138048 0.0102068709318676
515 FL -260 0.026449155382154 0.0110122426985654 0.0154369126835886
516 FL -280 0.0269861627741588 0.00801341817090212 0.0189727446032566
517 FL -300 0.0265788055063733 0.0078217241298582 0.0187570813765151
518 FL -320 0.026648474388994 0.00776895831212453 0.0188795160768695
519 FL -340 0.0264495424692565 0.00759797430101861 0.0188515681682379
520 FL -360 0.0290602312138092 0.0077114165431486 0.0213488146706606
521 FL -380 0.0293811464942822 0.00677999811401169 0.0226011483802705
522 FL -400 0.030000581661691 0.00659369474554382 0.0234068869161471
523 FL -420 0.0310295040488003 0.0064808854702794 0.0245486185785209
524 FL -440 0.0299812454805575 0.00570214783426437 0.0242790976462932
525 FL -460 0.0294511809726006 0.00547680564498681 0.0239743753276138
526 FL -480 0.0288963456963099 0.00484044198679568 0.0240559037095142
527 FL -500 0.0290025117756415 0.0043093686683373 0.0246931431073042
528 FL -520 0.0285078197260091 0.00429855488049023 0.0242092648455189
529 FL -540 0.0284582618245558 0.00436743895341799 0.0240908228711378
530 FL -560 0.0273809274854871 0.00552993273825199 0.0218509947472351
531 FL -580 0.0272831413204367 0.0056942426974885 0.0215888986229482
532 FL -600 0.0283224184235993 0.00485288047492025 0.023469537948679
533 FL -620 0.0292916833576819 0.00500517401778192 0.0242865093399
534 FL -640 0.0288413952715213 0.00507472241037359 0.0237666728611477
535 FL -660 0.0295522536212934 0.00806534166832731 0.0214869119529661
536 FL -680 0.0299907917750677 0.00801545166212179 0.021975340112946
537 FL -700 0.0287022131101155 0.00868881184619973 0.0200134012639158
538 FL -720 0.0292323931985193 0.0087104048188118 0.0205219883797075
539 FL -740 0.0298003992273086 0.00806908026868617 0.0217313189586224
540 FL -760 0.0283063188519467 0.00478796349063361 0.023518355361313
541 FL -780 0.0286747059261465 0.00479170084361238 0.0238830050825341
542 FL -800 0.0292516317367359 0.00414606101581419 0.0251055707209218
543 FL -820 0.0290936514846578 0.00434803171720058 0.0247456197674572
544 FL -840 0.0294647701952533 0.00399876727819402 0.0254660029170593
545 FL -860 0.0271640233547912 0.0052483659825474 0.0219156573722438
546 FL -880 0.0280348436813273 0.00598927643840811 0.0220455672429192
547 FL -900 0.0275402437762542 0.00735332588865843 0.0201869178875958
548 FL -920 0.0271122478803549 0.00646302027888977 0.0206492276014651
549 FL -940 0.0290232162227383 0.00593803081154791 0.0230851854111904
550 FL -960 0.028592402130285 0.00654290792989542 0.0220494942003895
551 FL -980 0.0292316665328966 0.00567277580158615 0.0235588907313104
552 FL -1000 0.0292652385015042 0.00527099437748547 0.0239942441240187
553 FL -1020 0.030026154018295 0.00309142293525661 0.0269347310830384
554 FL -1040 0.0295116703059261 0.00409751352655217 0.025414156779374
555 FL -1060 0.0300541967845028 0.00389127454946891 0.0261629222350338
556 FL -1080 0.0324690077594373 0.00628152476086921 0.0261874829985681
557 FL -1100 0.0331250822001514 0.00998370711075652 0.0231413750893949
558 FL -1120 0.0348459944415458 0.0136905402342043 0.0211554542073415
559 FL -1140 0.0353175461133531 0.0137040905357023 0.0216134555776508
560 FL -1160 0.0344447008395069 0.00990729191974173 0.0245374089197651
561 FL -1180 0.0347515680685574 0.0101861793080881 0.0245653887604692
562 FL -1200 0.0349540750016553 0.0100300270630065 0.0249240479386488
563 FL -1220 0.0343448125719324 0.0111419091774599 0.0232029033944725
564 FL -1240 0.0344514736284521 0.0111007107845827 0.0233507628438694
565 FL -1260 0.0350632575341422 0.0109038761852963 0.024159381348846
566 FL -1280 0.0335718264131364 0.00814005554961546 0.0254317708635209
567 FL -1300 0.0329726362217103 0.00873122977388583 0.0242414064478245
568 FL -1320 0.0331298656236208 0.00892733986281842 0.0242025257608024
569 FL -1340 0.0335903005049739 0.00862173103926911 0.0249685694657047
570 FL -1360 0.0328843269414523 0.00804820072394187 0.0248361262175104
571 FL -1380 0.0324186252788689 0.00810165745594681 0.0243169678229221
572 FL -1400 0.0322481321749254 0.00804291334636695 0.0242052188285585
573 FL -1420 0.0320052283554144 0.00810905650215961 0.0238961718532548
574 FL -1440 0.0319858007231605 0.00771459790391136 0.0242712028192491
575 FL -1460 0.0327591740666267 0.00746217193005616 0.0252970021365706
576 FL -1480 0.0325339614305684 0.0082394851924323 0.0242944762381361
577 FL -1500 0.0323486278224278 0.00813664151449107 0.0242119863079368
578 FL -1520 0.0314506220243091 0.00909499077107668 0.0223556312532324
579 FL -1540 0.0322623436633517 0.00962461307172351 0.0226377305916282
580 FL -1560 0.0311082639003482 0.00915226840703427 0.021955995493314
581 FL -1580 0.029631745305932 0.00699262280899146 0.0226391224969406
582 FL -1600 0.0281799333135419 0.00773151472825609 0.0204484185852858
583 FL -1620 0.0264276496155466 0.0108604442636568 0.0155672053518898
584 FL -1640 0.0263336571086529 0.0103914648264267 0.0159421922822262
585 FL -1660 0.0273452780617061 0.00784848116750364 0.0194967968942025
586 FL -1680 0.0268086455355529 0.00774911899457923 0.0190595265409736
587 FL -1700 0.0263492104836046 0.00747382127121065 0.0188753892123939
588 FL -1720 0.0262112820382058 0.00703383767159611 0.0191774443666097
589 FL -1740 0.0262706080903745 0.00803457679721791 0.0182360312931566
590 FL -1760 0.0276678839717615 0.00811207242051377 0.0195558115512477
591 FL -1780 0.0279170086960141 0.00777675171078604 0.020140256985228
592 FL -1800 0.0283525438650098 0.00836294265677426 0.0199896012082356
593 FL -1820 0.0286946618911052 0.00748779905878766 0.0212068628323176
594 FL -1840 0.0297567692636898 0.00938832296081468 0.0203684463028751
595 FL -1860 0.0301841228422266 0.00958187829968896 0.0206022445425376
596 FL -1880 0.0296792350837744 0.00981559438753272 0.0198636406962416
597 FL -1900 0.0298607425271789 0.0103288755769913 0.0195318669501876
598 FL -1920 0.0309666411881066 0.0128753660095461 0.0180912751785605
599 FL -1940 0.0304661845386743 0.0132355210937007 0.0172306634449736
600 FL -1960 0.0305209272615526 0.0133453598866952 0.0171755673748574
601 FL -1980 0.0307606307473086 0.0126935190251551 0.0180671117221535
602 FL -2000 0.0307849473853818 0.0127762617796582 0.0180086856057237
603 FL -2020 0.0302597072422941 0.0128348875051247 0.0174248197371694
604 FL -2040 0.0296329318918064 0.0128695749769348 0.0167633569148716
605 FL -2060 0.0300607512099212 0.0128732176651072 0.017187533544814
606 FL -2080 0.0313480301091513 0.0172153202815797 0.0141327098275716
607 FL -2100 0.0315086597249425 0.0170870103276471 0.0144216493972954
608 FL -2120 0.0312654904464189 0.0175824533132745 0.0136830371331445
609 FL -2140 0.0317259421053526 0.01716639713897 0.0145595449663826
610 FL -2160 0.0306075572577683 0.0132942089401719 0.0173133483175964
611 FL -2180 0.0303549263923796 0.0135888014052142 0.0167661249871654
612 FL -2200 0.030827848749006 0.0133142581850447 0.0175135905639613
613 FL -2220 0.0310701897740195 0.0134017247070217 0.0176684650669979
614 FL -2240 0.0309110919765913 0.0138820816998687 0.0170290102767226
615 FL -2260 0.0285711949892428 0.0111962342517822 0.0173749607374606
616 FL -2280 0.0308355212846124 0.0141180750355603 0.0167174462490521
617 FL -2300 0.0307422040062853 0.0136952353257357 0.0170469686805495
618 FL -2320 0.0299637159046295 0.0138277866190982 0.0161359292855313
619 FL -2340 0.0281872177198779 0.0106853138391764 0.0175019038807016
620 FL -2360 0.0289500741241143 0.0117764528766959 0.0171736212474184
621 FL -2380 0.0303581863821395 0.0111798301757809 0.0191783562063585
622 FL -2400 0.0304253205856528 0.0114772750135128 0.01894804557214
623 FL -2420 0.0299202629440448 0.0109297163833183 0.0189905465607266
624 FL -2440 0.0288939726394468 0.0117758103899763 0.0171181622494705
625 FL -2460 0.0293254107407218 0.0118379542455337 0.017487456495188
626 FL -2480 0.0290232893274185 0.0122810208020682 0.0167422685253502
627 FL -2500 0.0293287253735417 0.0127708336263639 0.0165578917471778
628 FL -2520 0.0295131318105586 0.0127641642251571 0.0167489675854015
629 FL -2540 0.0293125697981003 0.0131601798382402 0.0161523899598601
630 FL -2560 0.0293997818534682 0.0133779380785293 0.016021843774939
631 FL -2580 0.0279117088924491 0.0142689873172263 0.0136427215752228
632 FL -2600 0.0280717299006181 0.0138555225270814 0.0142162073735367
633 FL -2620 0.0281275512227493 0.0139699769782624 0.0141575742444869
634 FL -2640 0.0280179356803856 0.0143339997053042 0.0136839359750814
635 FL -2660 0.0278735985418838 0.0140758162856333 0.0137977822562505
636 FL -2680 0.0281292172010516 0.0139323202954859 0.0141968969055657
637 FL -2700 0.0282989956985111 0.01410252078608 0.0141964749124311
638 FL -2720 0.0302402953459385 0.0116747445440822 0.0185655508018563
639 FL -2740 0.0297562936328337 0.0111792537684657 0.0185770398643679
640 FL -2760 0.0302568165874478 0.0119526617570599 0.0183041548303879
641 FL -2780 0.0277524058350719 0.0134795153290964 0.0142728905059755
642 FL -2800 0.0272845318126361 0.0134584708112269 0.0138260610014092
643 FL -2820 0.0275288465065846 0.0139913418084932 0.0135375046980914
644 FL -2840 0.0281445513563301 0.0131622741221703 0.0149822772341598
645 FL -2860 0.0278180804751399 0.0127031630523589 0.015114917422781
646 FL -2880 0.0268534989512983 0.0126354012187249 0.0142180977325734
647 FL -2900 0.0268762816362146 0.0129793814805793 0.0138969001556353
648 FL -2920 0.026046743906393 0.0126829578085221 0.0133637860978709
649 FL -2940 0.0283757026185488 0.0104164362919335 0.0179592663266152
650 FL -2960 0.0275725604434994 0.0107813591527283 0.0167912012907711
651 FL -2980 0.0276659094277904 0.0111260837108398 0.0165398257169506
652 FL -3000 0.0278843075224608 0.0102114977617673 0.0176728097606935
653 FL -3020 0.0286423300655908 0.0097219317662547 0.0189203982993361
654 FL -3040 0.0284068370741741 0.00879652499444059 0.0196103120797335
655 FL -3060 0.0283807065870506 0.00879920696331054 0.0195814996237401
656 FL -3080 0.0279769487272738 0.00730819379624863 0.0206687549310252
657 FL -3100 0.0284455280994526 0.00777119601849708 0.0206743320809556
658 FL -3120 0.0282649384104543 0.00705079112252226 0.0212141472879321
659 FL -3140 0.029102566979226 0.00699816371756281 0.0221044032616632
660 FL -3160 0.0285203717509196 0.00747650892627115 0.0210438628246485
661 FL -3180 0.0292085193885713 0.00844488002683559 0.0207636393617357
662 FL -3200 0.0286686151213296 0.00825322139883172 0.0204153937224979
663 FL -3220 0.0265611284710379 0.0103346759302556 0.0162264525407824
664 FL -3240 0.0276416283115517 0.0104036125933065 0.0172380157182452
665 FL -3260 0.0281565461392594 0.0102973507655816 0.0178591953736778
666 FL -3280 0.0282912310893659 0.0105797596539609 0.017711471435405
667 FL -3300 0.027987149368045 0.00997153694132118 0.0180156124267238
668 FL -3320 0.0281079753842159 0.00993943945030564 0.0181685359339103
669 FL -3340 0.0278280969716859 0.0106700667435738 0.0171580302281121
670 FL -3360 0.0284966858089032 0.00997155743515449 0.0185251283737487
671 FL -3380 0.0294509704335972 0.0101026432540786 0.0193483271795187
672 FL -3400 0.0292447476926562 0.00983024547348697 0.0194145022191693
673 FL -3420 0.0298514516782301 0.0094298288429718 0.0204216228352583
674 FL -3440 0.0288179993838696 0.0135926970460585 0.0152253023378111
675 FL -3460 0.0283633836312568 0.0133157681952727 0.0150476154359841
676 FL -3480 0.0278285476256471 0.0129934474522355 0.0148351001734116
677 FL -3500 0.027615949410531 0.0129111827564777 0.0147047666540534
678 FL -3520 0.027765122456666 0.0130256636885422 0.0147394587681239
679 FL -3540 0.0281456989915677 0.0131076929047409 0.0150380060868268
680 FL -3560 0.0283491959936708 0.0128204985897003 0.0155286974039705
681 FL -3580 0.0279122398301582 0.0126147669526549 0.0152974728775032
682 FL -3600 0.0288281736399044 0.00787433673266347 0.0209538369072409
683 FL -3620 0.0294708817038099 0.00833816922603018 0.0211327124777797
684 FL -3640 0.0284256632923802 0.00768680948522378 0.0207388538071564
685 FL -3660 0.0290161882091051 0.00809699649839081 0.0209191917107143
686 FL -3680 0.0288441187043374 0.00847233130222834 0.0203717874021091
687 FL -3700 0.0289290280884358 0.0091836681373682 0.0197453599510677
688 FL -3720 0.0288409756516565 0.00936542330962982 0.0194755523420267
689 FL -3740 0.0288648289383682 0.00914024549721742 0.0197245834411508
690 FL -3760 0.0279362815782444 0.00801195098240961 0.0199243305958348
691 FL -3780 0.0275105429886938 0.00778580960403369 0.0197247333846601
692 FL -3800 0.0288254567187581 0.0084136577288827 0.0204117989898754
693 FL -3820 0.0290474685142232 0.00884066480451702 0.0202068037097062
694 FL -3840 0.0301778742464902 0.0100443871627892 0.020133487083701
695 FL -3860 0.0291852983551503 0.00972079312741744 0.0194645052277328
696 FL -3880 0.028098949919324 0.00941585098390017 0.0186830989354238
697 FL -3900 0.0279794110530547 0.00877467452785208 0.0192047365252026
698 FL -3920 0.027454871370247 0.00778153554438461 0.0196733358258623
699 FL -3940 0.0273784752749343 0.00386325481840648 0.0235152204565278
700 FL -3960 0.027936630125075 0.00398880397637654 0.0239478261486985
701 FL -3980 0.0287915513824419 0.00486034743423265 0.0239312039482092
702 FL -4000 0.0298150578591401 0.00529665530504824 0.0245184025540919
703 FL -4020 0.0295714885359317 0.00572338741771541 0.0238481011182163
704 FL -4040 0.0294337948490025 0.00547059613269144 0.023963198716311
705 FL -4060 0.0292037480090085 0.00514047397215085 0.0240632740368576
706 FL -4080 0.0294543105387283 0.00511409761756959 0.0243402129211587
707 FL -4100 0.0277907717162993 0.0087420133992375 0.0190487583170618
708 FL -4120 0.0268304394931345 0.00883593364103686 0.0179945058520977
709 FL -4140 0.0280839574910402 0.00903902929626935 0.0190449281947709
710 FL -4160 0.0292160631514311 0.00951733999780808 0.019698723153623
711 FL -4180 0.0288906491575258 0.00969689879457731 0.0191937503629485
712 FL -4200 0.0291356806965314 0.00982063381018385 0.0193150468863476
713 FL -4220 0.0301660275218498 0.010150460753102 0.0200155667687478
714 FL -4240 0.0300755518592368 0.0097684487045116 0.0203071031547252
715 FL -4260 0.0313967888189828 0.0110099963124547 0.0203867925065282
716 FL -4280 0.0327732617729317 0.012400365389379 0.0203728963835527
717 FL -4300 0.0321826036692477 0.0117825192370333 0.0204000844322144
718 FL -4320 0.0315583219811387 0.0116799043107381 0.0198784176704005
719 FL -4340 0.0337203015421823 0.0094654870395315 0.0242548145026508
720 FL -4360 0.0339892633658054 0.00943071134773047 0.024558552018075
721 FL -4380 0.0351770190856876 0.00928610248715697 0.0258909165985306
722 FL -4400 0.035053565854898 0.00859581239297747 0.0264577534619205
723 FL -4420 0.0348407383036434 0.00858103119259917 0.0262597071110442
724 FL -4440 0.0343880818798707 0.0120215630544805 0.0223665188253902
725 FL -4460 0.0359984767421949 0.00859440253871902 0.0274040742034759
726 FL -4480 0.0363029162729676 0.00860266122875363 0.027700255044214
727 FL -4500 0.0348742794758117 0.00767403098778913 0.0272002484880226
728 FL -4520 0.035028312616728 0.0076649847585978 0.0273633278581302
729 FL -4540 0.0349918106457836 0.00799632038787086 0.0269954902579128
730 FL -4560 0.0363149974330672 0.00903962024995801 0.0272753771831092
731 FL -4580 0.0362310575162073 0.00873664013263279 0.0274944173835745
732 FL -4600 0.0365027460893351 0.00927226404888013 0.027230482040455
733 FL -4620 0.0374556518882884 0.0100574836940984 0.0273981681941901
734 FL -4640 0.0363921885827484 0.0101556002855575 0.0262365882971909
735 FL -4660 0.0352840059612129 0.00832154554570446 0.0269624604155084
736 FL -4680 0.0350236912139812 0.00755072884400423 0.027472962369977
737 FL -4700 0.0357945761975317 0.00885170751123058 0.0269428686863012
738 FL -4720 0.0358876376417543 0.00862423118980364 0.0272634064519506
739 FL -4740 0.0354800126272437 0.00826315883063609 0.0272168537966076
740 FL -4760 0.0337140368936664 0.00747855256990202 0.0262354843237643
741 FL -4780 0.032201024324797 0.00717958580149774 0.0250214385232992
742 FL -4800 0.0322946741944089 0.00869428113649324 0.0236003930579157
743 FL -4820 0.0325403486075141 0.00837962954016901 0.0241607190673451
744 FL -4840 0.0296382303515395 0.0111029252556922 0.0185353050958472
745 FL -4860 0.0297108762498956 0.0117739221791038 0.0179369540707919
746 FL -4880 0.0286863642384612 0.0118771321657099 0.0168092320727512
747 FL -4900 0.02924117941661 0.012733399811574 0.016507779605036
748 FL -4920 0.0308826853964791 0.0132198465149241 0.017662838881555
749 FL -4940 0.0299754154834182 0.0128935377074538 0.0170818777759644
750 FL -4960 0.0292290863308199 0.0168046622296093 0.0124244241012106
751 FL -4980 0.0286973514986523 0.0174967795713857 0.0112005719272666
752 FL -5000 0.0316359088255706 0.0151668135673565 0.016469095258214
753 FL -5020 0.0313302389687954 0.0144739305415507 0.0168563084272447
754 FL -5040 0.0316788014126324 0.014589049227183 0.0170897521854493
755 FL -5060 0.0301240342909106 0.0139995721280443 0.0161244621628663
756 FL -5080 0.0310880180533003 0.0144402051831584 0.0166478128701419
757 FL -5100 0.0310563329429801 0.0138860302202671 0.017170302722713
758 FL -5120 0.0312938300238952 0.0131739400319101 0.0181198899919851
759 FL -5140 0.0317503394606775 0.0136094844915611 0.0181408549691164
760 FL -5160 0.031620927705649 0.0137433366704574 0.0178775910351916
761 FL -5180 0.0323604391884251 0.0131513759028271 0.0192090632855979
762 FL -5200 0.0328087700824794 0.0128005592244294 0.02000821085805
763 FL -5220 0.0323611230443338 0.0123073886472444 0.0200537343970894
764 FL -5240 0.032058200244619 0.0125046822063572 0.0195535180382618
765 FL -5260 0.0337665482994819 0.00921999276467681 0.0245465555348051
766 FL -5280 0.0348269869068895 0.00844272133537689 0.0263842655715126
767 FL -5300 0.0345637435555184 0.0079852451202244 0.026578498435294
768 FL -5320 0.0361561416996835 0.00699908362272522 0.0291570580769582
769 FL -5340 0.0371191969762411 0.00633508298679661 0.0307841139894445
770 FL -5360 0.0373570227655633 0.00742703976092321 0.0299299830046401
771 FL -5380 0.037058635875689 0.00754285677362792 0.0295157791020611
772 FL -5400 0.036540037248454 0.00785527320201861 0.0286847640464354
773 FL -5420 0.0373240099086139 0.00945622842331753 0.0278677814852964
774 FL -5440 0.0375577115212407 0.00909504017486423 0.0284626713463765
775 FL -5460 0.0372286089967308 0.0083990313578047 0.0288295776389261
776 FL -5480 0.0391700742711087 0.0107706336184426 0.0283994406526662
777 FL -5500 0.037643510965972 0.0115775143716228 0.0260659965943491
778 FL -5520 0.0396015834615682 0.015305467616688 0.0242961158448803
779 FL -5540 0.0390349110027113 0.0156584876518083 0.023376423350903
780 FL -5560 0.0392758241009957 0.0156006798230907 0.023675144277905
781 FL -5580 0.0388028161474034 0.01560965105225 0.0231931650951534
782 FL -5600 0.0410051316816809 0.0198018742705281 0.0212032574111527
783 FL -5620 0.0403441161570741 0.0197570498321672 0.0205870663249069
784 FL -5640 0.0398902445033837 0.0198942118150779 0.0199960326883058
785 FL -5660 0.0407685400362746 0.0200842135943043 0.0206843264419703
786 FL -5680 0.0397905087291776 0.0207948028616335 0.0189957058675441
787 FL -5700 0.0408315008493442 0.0255482333651479 0.0152832674841963
788 FL -5720 0.0406639324901317 0.0259408717240185 0.0147230607661132
789 FL -5740 0.0427091155834847 0.0302164261798841 0.0124926894036006
790 FL -5760 0.0429037479103176 0.0251004475209121 0.0178033003894054
791 FL -5780 0.0428971298729158 0.0252901355829576 0.0176069942899582
792 FL -5800 0.0436674087572986 0.0247360863105315 0.018931322446767
793 FL -5820 0.0437281887997002 0.0198200866011518 0.0239081021985483
794 FL -5840 0.0431853480888136 0.0194233579724067 0.0237619901164069
795 FL -5860 0.0436424643227527 0.0191541682133262 0.0244882961094265
796 FL -5880 0.0435975546915345 0.0187685780362237 0.0248289766553108
797 FL -5900 0.044221918563872 0.0184387255286559 0.0257831930352161
798 FL -5920 0.0419582092049483 0.014623788926771 0.0273344202781773
799 FL -5940 0.0420389036001543 0.0145457322246357 0.0274931713755186
800 FL -5960 0.0413853303485086 0.0146335137290564 0.0267518166194523
801 FL -5980 0.0395079279980723 0.0115675434774874 0.0279403845205849
802 FL -6000 0.0380873775312717 0.0090590518894069 0.0290283256418648
803 FL -6020 0.0362450948022847 0.00777233304786883 0.0284727617544159
804 FL -6040 0.0370985800811709 0.0078451658749736 0.0292534142061973
805 FL -6060 0.0369238226884071 0.00793778332462692 0.0289860393637802
806 FL -6080 0.0368906199814517 0.00735516782870808 0.0295354521527436
